Fecha,Agente Representante,Total Generado
2022-10-26,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,271126.0
2022-10-26,HIDROTOLIMA S.A. E.S.P.,104409.3
2022-10-26,HZ ENERGY S.A.S. E.S.P.,107092.65999999999
2022-10-26,IAC ENERGY S.A.S. E.S.P.,69985.8
2022-10-26,ISAGEN S.A. E.S.P.,65093502.51
2022-10-26,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,482521.96
2022-10-26,P.CH EL COCUYO SAS ESP,9911.86
2022-10-26,PROELECTRICA S.A.S E.S.P.,1592780.8299999998
2022-10-26,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,729360.0
2022-10-26,RIOPAILA ENERGÍA S.A.S. E.S.P.,201321.6
2022-10-26,RISARALDA ENERGIA S.A.S. E.S.P.,417079.0
2022-10-26,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,9885.04
2022-10-26,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,21764.82
2022-10-26,TERMO MECHERO MORRO S.A.S E.S.P ,1372096.76
2022-10-26,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,7375069.43
2022-10-26,TERMONORTE S.A.S. E.S.P.,936440.2
2022-10-26,TERMOPIEDRAS S.A. E.S.P.,33907.62
2022-10-26,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3550499.0999999996
2022-10-26,VATIA S.A. E.S.P.,508336.43
2022-10-27,4E GROUP S.A.S E.S.P.,8436.6
2022-10-27,AES COLOMBIA & CIA. S.C.A. E.S.P.,13157123.59
2022-10-27,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,115357.22999999998
2022-10-27,AURES BAJO S.A.S. E.S.P.,413762.5
2022-10-27,CCG ENERGY S.A.S. E.S.P.,26753.0
2022-10-27,CELSIA COLOMBIA S.A. E.S.P.,19304403.76
2022-10-27,CEMEX ENERGY S.A.S E.S.P.,105670.79999999999
2022-10-27,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,113495.8
2022-10-27,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,237221.16
2022-10-27,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,271289.22000000003
2022-10-27,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,274838.62
2022-10-27,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,9776.380000000001
2022-10-27,DEPI ENERGY S.A.S. E.S.P.,810.04
2022-10-27,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,71019.63
2022-10-27,ELECTRIFICADORA DEL META S.A. E.S.P.,8.4
2022-10-27,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,44991.37
2022-10-27,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,452478.39999999997
2022-10-27,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,81449.94
2022-10-27,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9560.87
2022-10-27,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,86807.5
2022-10-27,EMPRESA URRA S.A. E.S.P.,4516080.86
2022-10-27,EMPRESAS PUBLICAS DE CALARCA ESP,30171.84
2022-10-27,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,58395610.22
2022-10-27,ENEL COLOMBIA SA ESP,33849266.28
2022-10-27,ENERCO S.A. E.S.P.,73764.06
2022-10-27,ENERGETICA S.A. E.S.P.,14341.91
2022-10-27,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,175804.8
2022-10-27,ENERGIA DEL SUROESTE S.A. E.S.P.,110332.20000000001
2022-10-27,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,40391.67
2022-10-27,ERCO GENERACION S.A.S. ESP,2317.8399999999997
2022-10-27,ESPACIO PRODUCTIVO S.A.S. E.S.P.,126288.45000000001
2022-10-27,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6755.1
2022-10-27,GENERADORA ALEJANDRIA S.A.S. E.S.P.,316699.0
2022-10-27,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,3086369.8899999997
2022-10-27,GENERPUTUMAYO S.A.S. E.S.P.,18687.18
2022-10-27,GENERSA S.A.S. E.S.P.,301079.0
2022-10-27,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,53622.659999999996
2022-10-27,HIDROELECTRICA BARRANCAS SAS ESP,15911.4
2022-10-27,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2562640.87
2022-10-27,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,324809.30000000005
2022-10-27,HIDROTOLIMA S.A. E.S.P.,108413.33
2022-10-27,HZ ENERGY S.A.S. E.S.P.,146494.62
2022-10-27,IAC ENERGY S.A.S. E.S.P.,51778.92999999999
2022-10-27,ISAGEN S.A. E.S.P.,63286205.339999996
2022-10-27,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1180913.43
2022-10-27,P.CH EL COCUYO SAS ESP,9900.43
2022-10-27,PROELECTRICA S.A.S E.S.P.,1722352.6800000002
2022-10-27,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,649512.0
2022-10-27,RIOPAILA ENERGÍA S.A.S. E.S.P.,152575.2
2022-10-27,RISARALDA ENERGIA S.A.S. E.S.P.,415420.0
2022-10-27,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,10014.4
2022-10-27,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22268.4
2022-10-27,TERMO MECHERO MORRO S.A.S E.S.P ,1378640.28
2022-10-27,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,7034027.8100000005
2022-10-27,TERMONORTE S.A.S. E.S.P.,819019.5
2022-10-27,TERMOPIEDRAS S.A. E.S.P.,29477.97
2022-10-27,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3539591.25
2022-10-27,VATIA S.A. E.S.P.,383002.94
2022-10-28,4E GROUP S.A.S E.S.P.,5676.6
2022-10-28,AES COLOMBIA & CIA. S.C.A. E.S.P.,13705445.47
2022-10-28,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,163504.06
2022-10-28,AURES BAJO S.A.S. E.S.P.,408879.7
2022-10-28,CCG ENERGY S.A.S. E.S.P.,27202.0
2022-10-28,CELSIA COLOMBIA S.A. E.S.P.,18349315.22
2022-10-28,CEMEX ENERGY S.A.S E.S.P.,90874.79999999999
2022-10-28,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,111731.4
2022-10-28,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,227114.61
2022-10-28,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,314968.19000000006
2022-10-28,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,229283.44
2022-10-28,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,14819.09
2022-10-28,DEPI ENERGY S.A.S. E.S.P.,1458.35
2022-10-28,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,78577.28
2022-10-28,ELECTRIFICADORA DEL META S.A. E.S.P.,879.0
2022-10-28,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,37407.19
2022-10-28,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,428921.15
2022-10-28,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,20850.699999999997
2022-10-28,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9351.34
2022-10-28,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,81049.4
2022-10-28,EMPRESA URRA S.A. E.S.P.,4533307.18
2022-10-28,EMPRESAS PUBLICAS DE CALARCA ESP,20646.62
2022-10-28,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,61383990.09
2022-10-28,ENEL COLOMBIA SA ESP,29079118.57
2022-10-28,ENERCO S.A. E.S.P.,53292.47
2022-10-28,ENERGETICA S.A. E.S.P.,13972.06
2022-10-28,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,174934.8
2022-10-28,ENERGIA DEL SUROESTE S.A. E.S.P.,126706.7
2022-10-28,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,39869.61
2022-10-28,ERCO GENERACION S.A.S. ESP,732.4000000000001
2022-10-28,ESPACIO PRODUCTIVO S.A.S. E.S.P.,204829.19999999998
2022-10-28,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6903.599999999999
2022-10-28,GENERADORA ALEJANDRIA S.A.S. E.S.P.,346410.0
2022-10-28,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2894714.26
2022-10-28,GENERPUTUMAYO S.A.S. E.S.P.,15687.130000000001
2022-10-28,GENERSA S.A.S. E.S.P.,303698.0
2022-10-28,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,59948.31
2022-10-28,HIDROELECTRICA BARRANCAS SAS ESP,67200.73000000001
2022-10-28,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2017482.19
2022-10-28,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,338334.1
2022-10-28,HIDROTOLIMA S.A. E.S.P.,167664.68
2022-10-28,HZ ENERGY S.A.S. E.S.P.,115446.35999999999
2022-10-28,IAC ENERGY S.A.S. E.S.P.,77911.97
2022-10-28,ISAGEN S.A. E.S.P.,63714910.7
2022-10-28,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,735625.9
2022-10-28,P.CH EL COCUYO SAS ESP,5804.620000000001
2022-10-28,PROELECTRICA S.A.S E.S.P.,2538545.11
2022-10-28,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,625104.0
2022-10-28,RIOPAILA ENERGÍA S.A.S. E.S.P.,93452.3
2022-10-28,RISARALDA ENERGIA S.A.S. E.S.P.,430048.0
2022-10-28,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,13472.36
2022-10-28,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22668.36
2022-10-28,TERMO MECHERO MORRO S.A.S E.S.P ,1382872.72
2022-10-28,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,7145206.5
2022-10-28,TERMONORTE S.A.S. E.S.P.,832855.7
2022-10-28,TERMOPIEDRAS S.A. E.S.P.,32042.199999999997
2022-10-28,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3542113.22
2022-10-28,VATIA S.A. E.S.P.,462370.29999999993
2022-10-29,4E GROUP S.A.S E.S.P.,8851.8
2022-10-29,AES COLOMBIA & CIA. S.C.A. E.S.P.,10638427.46
2022-10-29,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,156635.41
2022-10-29,AURES BAJO S.A.S. E.S.P.,420040.2
2022-10-29,CCG ENERGY S.A.S. E.S.P.,20780.0
2022-10-29,CELSIA COLOMBIA S.A. E.S.P.,18070178.509999998
2022-10-29,CEMEX ENERGY S.A.S E.S.P.,86569.20000000001
2022-10-29,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,108310.4
2022-10-29,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,233444.88
2022-10-29,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,389356.59
2022-10-29,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,211440.39999999997
2022-10-29,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15799.87
2022-10-29,DEPI ENERGY S.A.S. E.S.P.,4281.14
2022-10-29,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,80947.89
2022-10-29,ELECTRIFICADORA DEL META S.A. E.S.P.,532.8
2022-10-29,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,15867.53
2022-10-29,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,391814.41
2022-10-29,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,51128.78
2022-10-29,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9522.0
2022-10-29,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,74274.5
2022-10-29,EMPRESA URRA S.A. E.S.P.,4530222.709999999
2022-10-29,EMPRESAS PUBLICAS DE CALARCA ESP,15780.830000000002
2022-10-29,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,67719150.51
2022-10-29,ENEL COLOMBIA SA ESP,20267070.1
2022-10-29,ENERCO S.A. E.S.P.,76330.95
2022-10-29,ENERGETICA S.A. E.S.P.,13961.77
2022-10-29,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,172536.0
2022-10-29,ENERGIA DEL SUROESTE S.A. E.S.P.,166093.7
2022-10-29,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,37280.76
2022-10-29,ERCO GENERACION S.A.S. ESP,3353.3999999999996
2022-10-29,ESPACIO PRODUCTIVO S.A.S. E.S.P.,157353.75
2022-10-29,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6738.6
2022-10-29,GENERADORA ALEJANDRIA S.A.S. E.S.P.,351800.0
2022-10-29,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2895925.5999999996
2022-10-29,GENERPUTUMAYO S.A.S. E.S.P.,20490.69
2022-10-29,GENERSA S.A.S. E.S.P.,307293.0
2022-10-29,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,56606.08
2022-10-29,HIDROELECTRICA BARRANCAS SAS ESP,16340.369999999999
2022-10-29,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2136312.1
2022-10-29,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,317447.1
2022-10-29,HIDROTOLIMA S.A. E.S.P.,172132.47999999998
2022-10-29,HZ ENERGY S.A.S. E.S.P.,157005.72
2022-10-29,IAC ENERGY S.A.S. E.S.P.,37356.64
2022-10-29,ISAGEN S.A. E.S.P.,61831326.75
2022-10-29,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,662409.1699999999
2022-10-29,P.CH EL COCUYO SAS ESP,8147.28
2022-10-29,PROELECTRICA S.A.S E.S.P.,1279915.52
2022-10-29,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,651168.0
2022-10-29,RIOPAILA ENERGÍA S.A.S. E.S.P.,188030.4
2022-10-29,RISARALDA ENERGIA S.A.S. E.S.P.,456464.0
2022-10-29,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,9690.12
2022-10-29,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22470.36
2022-10-29,TERMO MECHERO MORRO S.A.S E.S.P ,1387144.66
2022-10-29,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,6160393.8100000005
2022-10-29,TERMONORTE S.A.S. E.S.P.,828192.1000000001
2022-10-29,TERMOPIEDRAS S.A. E.S.P.,30430.289999999997
2022-10-29,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3548261.99
2022-10-29,VATIA S.A. E.S.P.,313193.57
2022-10-30,4E GROUP S.A.S E.S.P.,4356.6
2022-10-30,AES COLOMBIA & CIA. S.C.A. E.S.P.,8946578.25
2022-10-30,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,113738.12
2022-10-30,AURES BAJO S.A.S. E.S.P.,417602.39999999997
2022-10-30,BIOGAS COLOMBIA S.A.S. E.S.P ,297.12
2022-10-30,CCG ENERGY S.A.S. E.S.P.,29383.0
2022-10-30,CELSIA COLOMBIA S.A. E.S.P.,19061900.43
2022-10-30,CEMEX ENERGY S.A.S E.S.P.,99558.0
2022-10-30,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,110642.4
2022-10-30,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,236457.98
2022-10-30,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,389415.37999999995
2022-10-30,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,232693.81999999998
2022-10-30,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,2764.8
2022-10-30,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,16641.44
2022-10-30,DEPI ENERGY S.A.S. E.S.P.,16825.010000000002
2022-10-30,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,79672.36
2022-10-30,ELECTRIFICADORA DEL META S.A. E.S.P.,881.4
2022-10-30,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,23820.4
2022-10-30,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,452972.74
2022-10-30,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,36869.3
2022-10-30,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9524.07
2022-10-30,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,74885.6
2022-10-30,EMPRESA URRA S.A. E.S.P.,4514598.07
2022-10-30,EMPRESAS PUBLICAS DE CALARCA ESP,3057.1200000000003
2022-10-30,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,66404493.61
2022-10-30,ENEL COLOMBIA SA ESP,19076804.759999998
2022-10-30,ENERCO S.A. E.S.P.,72659.5
2022-10-30,ENERGETICA S.A. E.S.P.,14290.47
2022-10-30,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,175420.8
2022-10-30,ENERGIA DEL SUROESTE S.A. E.S.P.,135054.6
2022-10-30,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,41311.71
2022-10-30,ERCO GENERACION S.A.S. ESP,6732.719999999999
2022-10-30,ESPACIO PRODUCTIVO S.A.S. E.S.P.,171387.45
2022-10-30,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6705.6
2022-10-30,GENERADORA ALEJANDRIA S.A.S. E.S.P.,364092.0
2022-10-30,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2673344.6399999997
2022-10-30,GENERPUTUMAYO S.A.S. E.S.P.,20870.44
2022-10-30,GENERSA S.A.S. E.S.P.,298157.0
2022-10-30,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,59581.229999999996
2022-10-30,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2455803.79
2022-10-30,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,245170.90000000002
2022-10-30,HIDROTOLIMA S.A. E.S.P.,191282.53999999998
2022-10-30,HZ ENERGY S.A.S. E.S.P.,158711.25999999998
2022-10-30,IAC ENERGY S.A.S. E.S.P.,60106.88
2022-10-30,ISAGEN S.A. E.S.P.,54134095.35
2022-10-30,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,699496.91
2022-10-30,P.CH EL COCUYO SAS ESP,12166.480000000001
2022-10-30,PROELECTRICA S.A.S E.S.P.,394957.52
2022-10-30,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,654480.0
2022-10-30,RIOPAILA ENERGÍA S.A.S. E.S.P.,108025.80000000002
2022-10-30,RISARALDA ENERGIA S.A.S. E.S.P.,461638.0
2022-10-30,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,14703.92
2022-10-30,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22257.840000000004
2022-10-30,TERMO MECHERO MORRO S.A.S E.S.P ,1386698.56
2022-10-30,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,5824928.49
2022-10-30,TERMONORTE S.A.S. E.S.P.,616722.5
2022-10-30,TERMOPIEDRAS S.A. E.S.P.,24062.73
2022-10-30,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3546576.7
2022-10-30,VATIA S.A. E.S.P.,601936.0
2022-10-31,4E GROUP S.A.S E.S.P.,6687.599999999999
2022-10-31,AES COLOMBIA & CIA. S.C.A. E.S.P.,15058500.91
2022-10-31,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,165321.63
2022-10-31,AURES BAJO S.A.S. E.S.P.,413578.8
2022-10-31,CCG ENERGY S.A.S. E.S.P.,28826.0
2022-10-31,CELSIA COLOMBIA S.A. E.S.P.,19396192.64
2022-10-31,CEMEX ENERGY S.A.S E.S.P.,102924.0
2022-10-31,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,116989.40000000001
2022-10-31,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,236021.74000000002
2022-10-31,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,299538.05
2022-10-31,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,253480.46000000002
2022-10-31,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15870.52
2022-10-31,DEPI ENERGY S.A.S. E.S.P.,8495.46
2022-10-31,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,63844.369999999995
2022-10-31,ELECTRIFICADORA DEL META S.A. E.S.P.,40.8
2022-10-31,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,59633.78
2022-10-31,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,446575.8300000001
2022-10-31,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,49004.37
2022-10-31,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9534.189999999999
2022-10-31,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,69205.7
2022-10-31,EMPRESA URRA S.A. E.S.P.,4498782.43
2022-10-31,EMPRESAS PUBLICAS DE CALARCA ESP,13613.6
2022-10-31,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,65388156.74
2022-10-31,ENEL COLOMBIA SA ESP,25929917.090000004
2022-10-31,ENERCO S.A. E.S.P.,55443.740000000005
2022-10-31,ENERGETICA S.A. E.S.P.,14058.95
2022-10-31,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,172305.53999999998
2022-10-31,ENERGIA DEL SUROESTE S.A. E.S.P.,112111.2
2022-10-31,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,42337.020000000004
2022-10-31,ERCO GENERACION S.A.S. ESP,2525.2799999999997
2022-10-31,ESPACIO PRODUCTIVO S.A.S. E.S.P.,182401.2
2022-10-31,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6768.299999999999
2022-10-31,GENERADORA ALEJANDRIA S.A.S. E.S.P.,355952.0
2022-10-31,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,5235467.600000001
2022-10-31,GENERPUTUMAYO S.A.S. E.S.P.,18684.21
2022-10-31,GENERSA S.A.S. E.S.P.,294139.0
2022-10-31,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,62941.81
2022-10-31,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2391399.76
2022-10-31,HIDROENERGIA DE LA MONTAÑA S.A.S E.S.P,236016.0
2022-10-31,HIDROTOLIMA S.A. E.S.P.,187520.33000000002
2022-10-31,HZ ENERGY S.A.S. E.S.P.,174969.11
2022-10-31,IAC ENERGY S.A.S. E.S.P.,64249.28
2022-10-31,ISAGEN S.A. E.S.P.,61023975.89
2022-10-31,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,395370.15
2022-10-31,P.CH EL COCUYO SAS ESP,11856.1
2022-10-31,PROELECTRICA S.A.S E.S.P.,1036569.0099999999
2022-10-31,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,639648.0
2022-10-31,RIOPAILA ENERGÍA S.A.S. E.S.P.,111084.3
2022-10-31,RISARALDA ENERGIA S.A.S. E.S.P.,465578.0
2022-10-31,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,14680.599999999999
2022-10-31,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22502.7
2022-10-31,TERMO MECHERO MORRO S.A.S E.S.P ,1384925.79
2022-10-31,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,6519894.609999999
2022-10-31,TERMONORTE S.A.S. E.S.P.,946087.5
2022-10-31,TERMOPIEDRAS S.A. E.S.P.,26929.78
2022-10-31,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3554312.09
2022-10-31,VATIA S.A. E.S.P.,540121.96
2022-11-01,4E GROUP S.A.S E.S.P.,9628.2
2022-11-01,AES COLOMBIA & CIA. S.C.A. E.S.P.,13080812.120000001
2022-11-01,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,137214.37
2022-11-01,AURES BAJO S.A.S. E.S.P.,410339.4
2022-11-01,CCG ENERGY S.A.S. E.S.P.,27658.0
2022-11-01,CELSIA COLOMBIA S.A. E.S.P.,19421659.61
2022-11-01,CEMEX ENERGY S.A.S E.S.P.,88608.6
2022-11-01,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,118384.20000000001
2022-11-01,CENTRAL HIDROELÉCTRICA ZEUS SAS ESP,233691.62
2022-11-01,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,369843.23
2022-11-01,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,267599.45999999996
2022-11-01,COMPAÑÍA ELÉCTRICA DE SOCHAGOTA  S.A. E.S.P.,0.0
2022-11-01,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15963.199999999999
2022-11-01,DEPI ENERGY S.A.S. E.S.P.,6698.73
2022-11-01,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,42597.86
2022-11-01,ELECTRIFICADORA DEL META S.A. E.S.P.,0.6
2022-11-01,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,76119.41
2022-11-01,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,419599.42000000004
2022-11-01,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,80577.36
2022-11-01,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9531.89
2022-11-01,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,75256.7
2022-11-01,EMPRESA URRA S.A. E.S.P.,4494519.01
2022-11-01,EMPRESAS PUBLICAS DE CALARCA ESP,12218.52
2022-11-01,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,64991705.73
2022-11-01,ENEL COLOMBIA SA ESP,36512842.86
2022-11-01,ENERCO S.A. E.S.P.,86214.72
2022-11-01,ENERGETICA S.A. E.S.P.,13793.91
2022-11-01,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,175564.80000000002
2022-11-01,ENERGIA DEL SUROESTE S.A. E.S.P.,104564.6
2022-11-01,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,41748.96
2022-11-01,ERCO GENERACION S.A.S. ESP,2785.56
2022-11-01,ESPACIO PRODUCTIVO S.A.S. E.S.P.,157494.6
2022-11-01,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6725.400000000001
2022-11-01,GENERADORA ALEJANDRIA S.A.S. E.S.P.,360477.0
2022-11-01,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2957533.9699999997
